"first_name","middle_name","last_name","username","email","create_date","active","comments"
NA,NA,NA,"MSU_Student_17778161",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_17779626",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_17781862",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_17871104",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_17876232",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_17892162",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_17908176",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_17910376",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_17935921",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_17978080",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18008502",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18037306",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18044415",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18066489",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18104222",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18126273",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18204580",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18216131",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18263300",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18342004",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18351523",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18413139",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18436530",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18461959",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18475190",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18496614",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18501997",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18554706",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18563360",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18571061",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18575368",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18602740",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18604335",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18618566",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18630579",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18668485",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18669624",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18669985",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18686607",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18704484",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18729500",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18806566",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18810586",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18814335",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18854335",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18861768",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18938718",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18977533",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_18992214",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19058090",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19114051",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19133879",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19150210",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19151433",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19156062",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19197992",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19201747",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19241105",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19293423",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19318080",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19320077",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19375389",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19379784",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19399214",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19433161",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19444801",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19477100",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19527372",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19563032",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19601986",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19602049",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19631219",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19730271",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19801970",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19882628",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19923649",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_19973147",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20001752",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20003313",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20016064",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20026689",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20058748",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20074737",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20145523",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20172964",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20180239",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20204834",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20235305",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20246460",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20293199",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20295156",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20295826",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20312335",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20369018",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20383864",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20412598",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20418289",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20425545",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20454751",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20483577",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20500906",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20550142",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20565679",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20618567",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20643381",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20647410",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20729434",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20742265",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20803458",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20826671",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20848231",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20914329",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20914472",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20915013",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20918924",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20922134",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20929988",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20930804",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_20963947",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21018029",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21117936",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21124403",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21190696",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21245919",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21273034",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21430365",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21434574",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21487547",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21492380",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21531339",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21547216",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21570195",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21596748",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21605074",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21671815",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21744749",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21759194",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21763818",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21776783",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21785187",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21807113",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21827347",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21865210",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21906301",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21910684",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21927026",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21927037",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_21995644",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22012689",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22015216",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22075362",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22136366",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22149057",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22220666",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22232819",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22240981",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22291710",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22296065",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22318415",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22386871",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22400358",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22555883",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22602192",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22620216",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22636985",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22674179",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22724733",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22768599",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22804982",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22861418",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22877485",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22878195",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22899328",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22928258",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
NA,NA,NA,"MSU_Student_22998242",NA,"2017-01-01",0,"MSU campus trees project student observer, 2018-2025"
